Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2025-07-08,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-09,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-10,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-11,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-14,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-15,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-16,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-17,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-18,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-21,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-22,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-23,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-24,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-25,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-28,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-29,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-30,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-07-31,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-08-01,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-08-04,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-08-05,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-08-06,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-08-07,10000.0,10000.0,0.0,0.0,0.0,{},warmup
2025-08-08,10000.0,10000.0,0.0,0.0,0.0,{},warmup
