Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2025-02-03,10071.19,10071.19,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-04,10089.32,10089.32,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-05,10107.48,10107.48,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-06,10125.67,10125.67,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-07,10143.9,10143.9,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-10,10162.16,10162.16,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-11,10180.45,10180.45,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-12,10198.77,10198.77,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-13,10217.13,10217.13,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-14,10235.52,10235.52,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-17,10253.94,10253.94,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-18,10272.4,10272.4,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-19,10290.89,10290.89,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-20,10309.42,10309.42,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-21,10327.97,10327.97,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-24,10346.56,10346.56,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-25,10365.19,10365.19,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-26,10383.84,10383.84,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-27,10402.53,10402.53,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-02-28,10421.26,10421.26,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-03,10440.02,10440.02,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-04,10458.81,10458.81,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-05,10477.64,10477.64,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-06,10496.5,10496.5,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-07,10515.39,10515.39,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-10,10534.32,10534.32,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-11,10553.28,10553.28,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-12,10572.27,10572.27,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-13,10591.3,10591.3,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-14,10610.37,10610.37,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-17,10629.47,10629.47,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-18,10648.6,10648.6,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-19,10667.77,10667.77,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
