Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Sell Time Price,Buy Time Price
2021-06-16,14807.12,SOXL,no change,no change,no change,no change,SOXL,14520.31,-286.82,-1.94,4.15,,
2021-06-17,14520.31,SOXL,10:56,SOXL,15:55,SOXL,SOXL,14918.95,398.64,2.75,1.52,40.26,40.47
2021-06-18,14918.95,SOXL,no change,no change,15:55,SOXS,SOXS,13885.58,-1033.36,-6.93,8.34,,8.4509
2021-06-21,13885.58,SOXS,no change,no change,no change,no change,SOXS,13770.41,-115.18,-0.83,9.1,,
2021-06-22,13770.41,SOXS,no change,no change,no change,no change,SOXS,13571.91,-198.49,-1.44,10.41,,
2021-06-23,13571.91,SOXS,no change,no change,15:55,SOXL,SOXL,13421.36,-150.56,-1.11,11.4,,38.9501
2021-06-24,13421.36,SOXL,no change,no change,no change,no change,SOXL,14137.97,716.61,5.34,6.67,,
2021-06-25,14137.97,SOXL,no change,no change,no change,no change,SOXL,13961.49,-176.48,-1.25,7.84,,
2021-06-28,13961.49,SOXL,no change,no change,no change,no change,SOXL,15037.61,1076.13,7.71,0.73,,
2021-06-29,15037.61,SOXL,no change,no change,no change,no change,SOXL,15387.06,349.45,2.32,0.0,,
2021-06-30,15387.06,SOXL,no change,no change,no change,no change,SOXL,15365.34,-21.72,-0.14,0.14,,
2021-07-01,15365.34,SOXL,no change,no change,no change,no change,SOXL,14626.92,-738.42,-4.81,4.94,,
2021-07-02,14626.92,SOXL,no change,no change,no change,no change,SOXL,14915.39,288.47,1.97,3.07,,
2021-07-06,14915.39,SOXL,no change,no change,no change,no change,SOXL,14826.35,-89.04,-0.6,3.64,,
2021-07-07,14826.35,SOXL,no change,no change,no change,no change,SOXL,14243.02,-583.33,-3.93,7.44,,
2021-07-08,14243.02,SOXL,no change,no change,15:55,SOXS,SOXS,13601.76,-641.26,-4.5,11.6,,7.92
2021-07-09,13601.76,SOXS,no change,no change,15:55,SOXL,SOXL,12809.2,-792.56,-5.83,16.75,,41.855
2021-07-12,12809.2,SOXL,no change,no change,no change,no change,SOXL,13244.11,434.91,3.4,13.93,,
2021-07-13,13244.11,SOXL,no change,no change,no change,no change,SOXL,13023.48,-220.63,-1.67,15.36,,
2021-07-14,13023.48,SOXL,10:25,SOXL,15:55,SOXL,SOXL,13431.07,407.59,3.13,12.71,43.86,42.1
2021-07-15,13431.07,SOXL,no change,no change,15:55,SOXS,SOXS,12544.66,-886.41,-6.6,18.47,,7.885
2021-07-16,12544.66,SOXS,no change,no change,no change,no change,SOXS,13375.14,830.48,6.62,13.08,,
2021-07-19,13375.14,SOXS,no change,no change,no change,no change,SOXS,13435.59,60.45,0.45,12.68,,
2021-07-20,13435.59,SOXS,no change,no change,no change,no change,SOXS,12694.37,-741.23,-5.52,17.5,,
2021-07-21,12694.37,SOXS,no change,no change,no change,no change,SOXS,11676.79,-1017.57,-8.02,24.11,,
2021-07-22,11676.79,SOXS,no change,no change,no change,no change,SOXS,11932.14,255.35,2.19,22.45,,
2021-07-23,11932.14,SOXS,no change,no change,no change,no change,SOXS,11685.55,-246.6,-2.07,24.06,,
2021-07-26,11685.55,SOXS,no change,no change,no change,no change,SOXS,11752.69,67.14,0.57,23.62,,
2021-07-27,11752.69,SOXS,no change,no change,no change,no change,SOXS,12442.84,690.15,5.87,19.13,,
2021-07-28,12442.84,SOXS,no change,no change,15:55,SOXL,SOXL,11722.97,-719.86,-5.79,23.81,,41.15
2021-07-29,11722.97,SOXL,16:27,SOXL,15:55,SOXL,SOXL,12194.23,471.25,4.02,20.75,42.8,43.47
2021-07-30,12194.23,SOXL,no change,no change,no change,no change,SOXL,12415.25,221.02,1.81,19.31,,
2021-08-02,12415.25,SOXL,12:00,SOXL,15:55,SOXL,SOXL,12888.5,473.25,3.81,16.24,45.755,44.9802
2021-08-03,12888.5,SOXL,no change,no change,no change,no change,SOXL,13147.02,258.52,2.01,14.56,,
2021-08-04,13147.02,SOXL,no change,no change,no change,no change,SOXL,13647.94,500.92,3.81,11.3,,
2021-08-05,13647.94,SOXL,no change,no change,no change,no change,SOXL,13437.91,-210.04,-1.54,12.67,,
2021-08-06,13437.91,SOXL,no change,no change,no change,no change,SOXL,13344.44,-93.46,-0.7,13.27,,
2021-08-09,13344.44,SOXL,no change,no change,no change,no change,SOXL,13212.97,-131.48,-0.99,14.13,,
2021-08-10,13212.97,SOXL,no change,no change,no change,no change,SOXL,12695.28,-517.69,-3.92,17.49,,
2021-08-11,12695.28,SOXL,no change,no change,no change,no change,SOXL,12650.44,-44.84,-0.35,17.79,,
2021-08-12,12650.44,SOXL,no change,no change,15:55,SOXS,SOXS,12219.49,-430.95,-3.41,20.59,,7.03
2021-08-13,12219.49,SOXS,no change,no change,15:55,SOXL,SOXL,12072.81,-146.68,-1.2,21.54,,43.1998
2021-08-16,12072.81,SOXL,no change,no change,15:55,SOXS,SOXS,11992.59,-80.22,-0.66,22.06,,6.99
2021-08-17,11992.59,SOXS,no change,no change,no change,no change,SOXS,12711.46,718.87,5.99,17.39,,
2021-08-18,12711.46,SOXS,no change,no change,no change,no change,SOXS,13143.64,432.17,3.4,14.58,,
2021-08-19,13143.64,SOXS,no change,no change,no change,no change,SOXS,12936.9,-206.73,-1.57,15.92,,
2021-08-20,12936.9,SOXS,no change,no change,no change,no change,SOXS,12670.28,-266.62,-2.06,17.66,,
2021-08-23,12670.28,SOXS,no change,no change,15:55,SOXL,SOXL,11604.24,-1066.04,-8.41,24.58,,43.6288
2021-08-24,11604.24,SOXL,no change,no change,no change,no change,SOXL,11607.54,3.3,0.03,24.56,,
2021-08-25,11607.54,SOXL,no change,no change,no change,no change,SOXL,11923.38,315.84,2.72,22.51,,
2021-08-26,11923.38,SOXL,no change,no change,no change,no change,SOXL,11912.82,-10.56,-0.09,22.58,,
2021-08-27,11912.82,SOXL,no change,no change,no change,no change,SOXL,12583.52,670.7,5.63,18.22,,
2021-08-30,12583.52,SOXL,no change,no change,no change,no change,SOXL,12726.61,143.09,1.14,17.29,,
2021-08-31,12726.61,SOXL,no change,no change,no change,no change,SOXL,12388.82,-337.79,-2.65,19.49,,
2021-09-01,12388.82,SOXL,no change,no change,no change,no change,SOXL,12220.67,-168.15,-1.36,20.58,,
2021-09-02,12220.67,SOXL,no change,no change,no change,no change,SOXL,12292.29,71.62,0.59,20.11,,
2021-09-03,12292.29,SOXL,no change,no change,no change,no change,SOXL,12555.12,262.83,2.14,18.4,,
2021-09-07,12555.12,SOXL,no change,no change,no change,no change,SOXL,12443.78,-111.33,-0.89,19.13,,
2021-09-08,12443.78,SOXL,no change,no change,no change,no change,SOXL,11928.21,-515.57,-4.14,22.48,,
2021-09-09,11928.21,SOXL,no change,no change,no change,no change,SOXL,12097.77,169.56,1.42,21.38,,
2021-09-10,12097.77,SOXL,10:23,SOXL,15:55,SOXL,SOXL,12671.81,574.04,4.74,17.65,47.67,46.65
2021-09-13,12671.81,SOXL,no change,no change,no change,no change,SOXL,12969.95,298.14,2.35,15.71,,
2021-09-14,12969.95,SOXL,no change,no change,no change,no change,SOXL,12986.25,16.3,0.13,15.6,,
2021-09-15,12986.25,SOXL,no change,no change,no change,no change,SOXL,13184.87,198.62,1.53,14.31,,
2021-09-16,13184.87,SOXL,no change,no change,no change,no change,SOXL,13324.55,139.69,1.06,13.4,,
2021-09-17,13324.55,SOXL,no change,no change,no change,no change,SOXL,12640.52,-684.03,-5.13,17.85,,
2021-09-20,12640.52,SOXL,no change,no change,15:55,SOXS,SOXS,11676.19,-964.33,-7.63,24.12,,6.73
2021-09-21,11676.19,SOXS,no change,no change,no change,no change,SOXS,11485.35,-190.84,-1.63,25.36,,
2021-09-22,11485.35,SOXS,no change,no change,no change,no change,SOXS,10852.1,-633.25,-5.51,29.47,,
2021-09-23,10852.1,SOXS,no change,no change,15:55,SOXL,SOXL,10390.25,-461.84,-4.26,32.47,,48.1
2021-09-24,10390.25,SOXL,no change,no change,no change,no change,SOXL,10365.51,-24.74,-0.24,32.63,,
2021-09-27,10365.51,SOXL,no change,no change,no change,no change,SOXL,10260.2,-105.31,-1.02,33.32,,
2021-09-28,10260.2,SOXL,no change,no change,15:55,SOXS,SOXS,9089.73,-1170.46,-11.41,40.93,,6.7499
2021-09-29,9089.73,SOXS,no change,no change,no change,no change,SOXS,9541.0,451.27,4.96,37.99,,
2021-09-30,9541.0,SOXS,no change,no change,no change,no change,SOXS,9493.87,-47.13,-0.49,38.3,,
2021-10-01,9493.87,SOXS,no change,no change,no change,no change,SOXS,9500.6,6.73,0.07,38.26,,
2021-10-04,9500.6,SOXS,no change,no change,no change,no change,SOXS,10261.46,760.86,8.01,33.31,,
2021-10-05,10261.46,SOXS,no change,no change,no change,no change,SOXS,9790.13,-471.33,-4.59,36.37,,
2021-10-06,9790.13,SOXS,no change,no change,no change,no change,SOXS,9722.8,-67.33,-0.69,36.81,,
2021-10-07,9722.8,SOXS,no change,no change,no change,no change,SOXS,9345.6,-377.2,-3.88,39.26,,
2021-10-08,9345.6,SOXS,no change,no change,no change,no change,SOXS,9574.66,229.06,2.45,37.77,,
2021-10-11,9574.66,SOXS,no change,no change,15:55,SOXL,SOXL,9774.71,200.05,2.09,36.47,,38.6
2021-10-12,9774.71,SOXL,no change,no change,no change,no change,SOXL,9334.33,-440.38,-4.51,39.34,,
2021-10-13,9334.33,SOXL,no change,no change,no change,no change,SOXL,9515.77,181.44,1.94,38.16,,
2021-10-14,9515.77,SOXL,no change,no change,no change,no change,SOXL,10352.98,837.21,8.8,32.72,,
2021-10-15,10352.98,SOXL,no change,no change,15:55,SOXS,SOXS,10570.76,217.78,2.1,31.3,,6.635
2021-10-18,10570.76,SOXS,no change,no change,no change,no change,SOXS,10292.12,-278.64,-2.64,33.11,,
2021-10-19,10292.12,SOXS,no change,no change,no change,no change,SOXS,9925.52,-366.6,-3.56,35.49,,
2021-10-20,9925.52,SOXS,no change,no change,no change,no change,SOXS,10006.3,80.78,0.81,34.97,,
2021-10-21,10006.3,SOXS,no change,no change,no change,no change,SOXS,9662.97,-343.33,-3.43,37.2,,
2021-10-22,9662.97,SOXS,no change,no change,no change,no change,SOXS,9973.32,310.35,3.21,35.18,,
2021-10-25,9973.32,SOXS,no change,no change,no change,no change,SOXS,9806.03,-167.29,-1.68,36.27,,
2021-10-26,9806.03,SOXS,no change,no change,no change,no change,SOXS,9750.27,-55.76,-0.57,36.63,,
2021-10-27,9750.27,SOXS,no change,no change,no change,no change,SOXS,9933.49,183.22,1.88,35.44,,
2021-10-28,9933.49,SOXS,no change,no change,15:55,SOXL,SOXL,9286.55,-646.94,-6.51,39.65,,46.95
2021-10-29,9286.55,SOXL,no change,no change,no change,no change,SOXL,9414.93,128.38,1.38,38.81,,
2021-11-01,9414.93,SOXL,no change,no change,no change,no change,SOXL,9839.76,424.82,4.51,36.05,,
2021-11-02,9839.76,SOXL,no change,no change,no change,no change,SOXL,10208.59,368.84,3.75,33.65,,
2021-11-03,10208.59,SOXL,no change,no change,no change,no change,SOXL,10619.84,411.25,4.03,30.98,,
2021-11-04,10619.84,SOXL,11:27,SOXL,15:55,SOXL,SOXL,11098.01,478.17,4.5,27.87,56.06,59.044
2021-11-05,11098.01,SOXL,09:44,SOXL,15:55,SOXL,SOXL,11465.06,367.06,3.31,25.49,61.28,60.535
2021-11-08,11465.06,SOXL,15:45,SOXL,15:55,SOXL,SOXL,12007.75,542.68,4.73,21.96,63.3,63.44
2021-11-09,12007.75,SOXL,no change,no change,no change,no change,SOXL,11987.12,-20.62,-0.17,22.1,,
2021-11-10,11987.12,SOXL,no change,no change,no change,no change,SOXL,11017.01,-970.12,-8.09,28.4,,
2021-11-11,11017.01,SOXL,09:34,SOXL,15:55,SOXL,SOXL,11313.5,296.49,2.69,26.47,60.01,61.62
2021-11-12,11313.5,SOXL,no change,no change,no change,no change,SOXL,11610.97,297.47,2.63,24.54,,
2021-11-15,11610.97,SOXL,no change,no change,no change,no change,SOXL,11553.08,-57.89,-0.5,24.92,,
2021-11-16,11553.08,SOXL,no change,no change,no change,no change,SOXL,12154.85,601.77,5.21,21.01,,
2021-11-17,12154.85,SOXL,no change,no change,no change,no change,SOXL,11879.86,-275.0,-2.26,22.79,,
2021-11-18,11879.86,SOXL,10:09,SOXL,15:55,SOXL,SOXL,12393.91,514.06,4.33,19.45,67.37,67.92
2021-11-19,12393.91,SOXL,no change,no change,no change,no change,SOXL,12497.65,103.74,0.84,18.78,,
2021-11-22,12497.65,SOXL,11:08,SOXL,15:55,SOXL,SOXL,12961.19,463.54,3.71,15.77,71.1,66.0
2021-11-23,12961.19,SOXL,no change,no change,no change,no change,SOXL,12635.14,-326.04,-2.52,17.88,,
2021-11-24,12635.14,SOXL,no change,no change,no change,no change,SOXL,13089.35,454.21,3.59,14.93,,
2021-11-26,13089.35,SOXL,no change,no change,no change,no change,SOXL,12018.73,-1070.62,-8.18,21.89,,
2021-11-29,12018.73,SOXL,09:46,SOXL,15:55,SOXL,SOXL,12550.78,532.05,4.43,18.43,64.04,68.5199
2021-11-30,12550.78,SOXL,no change,no change,no change,no change,SOXL,11785.17,-765.61,-6.1,23.41,,
2021-12-01,11785.17,SOXL,09:31,SOXL,15:55,SOXS,SOXS,12205.14,419.97,3.56,20.68,66.52,3.9779
2021-12-02,12205.14,SOXS,no change,no change,no change,no change,SOXS,12503.07,297.93,2.44,18.74,,
2021-12-03,12503.07,SOXS,no change,no change,15:55,SOXL,SOXL,12546.58,43.51,0.35,18.46,,62.37
2021-12-06,12546.58,SOXL,no change,no change,no change,no change,SOXL,12604.98,58.4,0.47,18.08,,
2021-12-07,12604.98,SOXL,15:13,SOXL,15:55,SOXL,SOXL,14295.07,1690.08,13.41,7.1,71.17,71.52
2021-12-08,14295.07,SOXL,no change,no change,no change,no change,SOXL,14159.12,-135.95,-0.95,7.98,,
2021-12-09,14159.12,SOXL,no change,no change,no change,no change,SOXL,13186.01,-973.11,-6.87,14.3,,
2021-12-10,13186.01,SOXL,09:35,SOXL,15:55,SOXL,SOXL,13794.99,608.99,4.62,10.35,68.75,67.25
2021-12-13,13794.99,SOXL,no change,no change,15:55,SOXS,SOXS,12841.09,-953.9,-6.91,16.55,,3.935
2021-12-14,12841.09,SOXS,no change,no change,no change,no change,SOXS,13118.48,277.39,2.16,14.74,,
2021-12-15,13118.48,SOXS,no change,no change,15:55,SOXL,SOXL,11778.16,-1340.32,-10.22,23.45,,67.45
2021-12-16,11778.16,SOXL,no change,no change,15:55,SOXS,SOXS,10373.7,-1404.46,-11.92,32.58,,4.0227
2021-12-17,10373.7,SOXS,no change,no change,no change,no change,SOXS,10440.48,66.79,0.64,32.15,,
2021-12-20,10440.48,SOXS,no change,no change,no change,no change,SOXS,10697.07,256.59,2.46,30.48,,
2021-12-21,10697.07,SOXS,no change,no change,no change,no change,SOXS,9631.78,-1065.3,-9.96,37.4,,
2021-12-22,9631.78,SOXS,no change,no change,no change,no change,SOXS,9348.11,-283.67,-2.95,39.25,,
2021-12-23,9348.11,SOXS,no change,no change,no change,no change,SOXS,8903.01,-445.1,-4.76,42.14,,
2021-12-27,8903.01,SOXS,no change,no change,15:55,SOXL,SOXL,8273.67,-629.34,-7.07,46.23,,72.94
2021-12-28,8273.67,SOXL,no change,no change,no change,no change,SOXL,7994.39,-279.28,-3.38,48.04,,
2021-12-29,7994.39,SOXL,no change,no change,no change,no change,SOXL,8067.45,73.06,0.91,47.57,,
2021-12-30,8067.45,SOXL,no change,no change,no change,no change,SOXL,7772.88,-294.57,-3.65,49.48,,
2021-12-31,7772.88,SOXL,no change,no change,no change,no change,SOXL,7702.52,-70.35,-0.91,49.94,,
2022-01-03,7702.52,SOXL,09:45,SOXL,15:55,SOXL,SOXL,7998.12,295.6,3.84,48.02,70.55,71.63
2022-01-04,7998.12,SOXL,no change,no change,no change,no change,SOXL,7955.69,-42.43,-0.53,48.3,,
2022-01-05,7955.69,SOXL,no change,no change,15:55,SOXS,SOXS,7235.62,-720.07,-9.05,52.98,,3.55
2022-01-06,7235.62,SOXS,no change,no change,no change,no change,SOXS,7215.24,-20.38,-0.28,53.11,,
2022-01-07,7215.24,SOXS,no change,no change,no change,no change,SOXS,7728.25,513.01,7.11,49.77,,
2022-01-10,7728.25,SOXS,no change,no change,no change,no change,SOXS,7800.81,72.56,0.94,49.3,,
2022-01-11,7800.81,SOXS,no change,no change,no change,no change,SOXS,7335.49,-465.32,-5.97,52.33,,
2022-01-12,7335.49,SOXS,no change,no change,no change,no change,SOXS,7174.46,-161.02,-2.2,53.37,,
2022-01-13,7174.46,SOXS,no change,no change,no change,no change,SOXS,7699.91,525.45,7.32,49.96,,
2022-01-14,7699.91,SOXS,no change,no change,no change,no change,SOXS,7133.7,-566.21,-7.35,53.64,,
2022-01-18,7133.7,SOXS,no change,no change,no change,no change,SOXS,8050.9,917.19,12.86,47.68,,
2022-01-19,8050.9,SOXS,no change,no change,15:55,SOXL,SOXL,8691.18,640.29,7.95,43.52,,51.23
2022-01-20,8691.18,SOXL,no change,no change,no change,no change,SOXL,7825.85,-865.33,-9.96,49.14,,
2022-01-21,7825.85,SOXL,10:58,SOXL,15:55,SOXL,SOXL,8029.18,203.33,2.6,47.82,47.41,43.7039
2022-01-24,8029.18,SOXL,no change,no change,no change,no change,SOXL,8250.4,221.23,2.76,46.38,,
2022-01-25,8250.4,SOXL,no change,no change,no change,no change,SOXL,7427.27,-823.13,-9.98,51.73,,
2022-01-26,7427.27,SOXL,04:00,SOXL,15:55,SOXL,SOXL,7740.94,313.67,4.22,49.69,43.01,41.5899
2022-01-27,7740.94,SOXL,no change,no change,15:55,SPXS,SPXS,6818.62,-922.32,-11.91,55.69,,21.55
2022-01-28,6818.62,TMV,09:47,TMV,15:55,SQQQ,SQQQ,6635.77,-182.85,-2.68,56.87,60.13,41.805
2022-01-31,6635.77,SQQQ,no change,no change,no change,no change,SPXS,6084.38,-551.39,-8.31,60.46,,
2022-02-01,6084.38,SPXS,no change,no change,no change,no change,SPXS,5933.11,-151.27,-2.49,61.44,,
2022-02-02,5933.11,SPXS,no change,no change,no change,no change,SPXS,5776.53,-156.58,-2.64,62.46,,
2022-02-03,5776.53,SQQQ,no change,no change,15:55,SPXS,SPXS,6318.64,542.11,9.38,58.94,,19.205
2022-02-04,6318.64,SPXS,no change,no change,no change,no change,SPXS,6218.24,-100.4,-1.59,59.59,,
2022-02-07,6218.24,SPXS,no change,no change,15:55,TMV,SPXS,6368.94,150.7,2.42,58.61,,64.325
2022-02-08,6368.94,TMV,no change,no change,15:55,SQQQ,SQQQ,6316.51,-52.43,-0.82,58.95,,37.7356
2022-02-09,6316.51,SQQQ,no change,no change,no change,no change,SQQQ,6049.2,-267.31,-4.23,60.69,,
2022-02-10,6049.2,SQQQ,no change,no change,no change,no change,SQQQ,6364.14,314.95,5.21,58.64,,
2022-02-11,6364.14,SQQQ,no change,no change,15:55,TMV,TMV,6780.68,416.54,6.55,55.93,,65.56
2022-02-14,6780.68,SPXS,13:50,TMV,15:55,TMV,TMV,6927.45,146.77,2.16,54.98,67.25,67.72
2022-02-15,6927.45,TMV,no change,no change,15:55,SQQQ,SQQQ,6902.35,-25.1,-0.36,55.14,,38.49
2022-02-16,6902.35,SQQQ,no change,no change,no change,no change,SQQQ,6872.86,-29.49,-0.43,55.33,,
2022-02-17,6872.86,SQQQ,no change,no change,15:55,TMV,SQQQ,7378.55,505.7,7.36,52.05,,67.63
2022-02-18,7378.55,SQQQ,08:20,TMV,15:55,SPXS,SPXS,7461.25,82.69,1.12,51.51,66.3,20.77
2022-02-22,7461.25,SPXS,12:41,TMV,15:55,TMV,SPXS,7559.7,98.46,1.32,50.87,65.1,65.19
2022-02-23,7559.7,SPXS,11:00,TMV,15:55,TMV,SPXS,7817.09,257.38,3.4,49.2,66.04,67.0514
2022-02-24,7817.09,SPXS,05:34,TMV,15:55,SQQQ,SQQQ,7393.84,-423.24,-5.41,51.95,63.0,43.17
2022-02-25,7393.84,SQQQ,09:30,TMV,15:55,SPXS,SPXS,7225.68,-168.16,-2.27,53.04,67.05,20.15
2022-02-28,7225.68,SPXS,no change,no change,no change,no change,SPXS,7246.06,20.38,0.28,52.91,,
2022-03-01,7246.06,SPXS,no change,no change,15:55,TMV,SPXS,7560.71,314.65,4.34,50.86,,60.52
2022-03-02,7560.71,SPXS,no change,no change,15:55,SQQQ,TMV,7649.11,88.4,1.17,50.29,,40.37
2022-03-03,7649.11,TMV,11:07,TMV,15:55,SPXS,SPXS,7759.44,110.33,1.44,49.57,64.4,20.38
2022-03-04,7759.44,SPXS,no change,no change,no change,no change,SPXS,7927.0,167.56,2.16,48.48,,
2022-03-07,7927.0,SPXS,no change,no change,15:55,TMV,SPXS,8596.18,669.18,8.44,44.13,,62.15
2022-03-08,8596.18,TMV,14:34,TMV,15:55,TMV,TMV,8807.23,211.05,2.46,42.76,64.04,64.27
2022-03-09,8807.23,TMV,no change,no change,15:55,SQQQ,SQQQ,8637.07,-170.16,-1.93,43.87,,44.52
2022-03-10,8637.07,SQQQ,no change,no change,no change,no change,SQQQ,8765.08,128.0,1.48,43.04,,
2022-03-11,8765.08,SQQQ,no change,no change,15:55,SPXS,SPXS,9202.99,437.91,5.0,40.19,,22.345
2022-03-14,9202.99,SPXS,no change,no change,no change,no change,SPXS,9444.24,241.25,2.62,38.62,,
2022-03-15,9444.24,SPXS,no change,no change,no change,no change,SPXS,8833.27,-610.97,-6.47,42.59,,
2022-03-16,8833.27,SPXS,no change,no change,15:55,SQQQ,SPXS,8304.52,-528.75,-5.99,46.03,,41.8636
2022-03-17,8304.52,SPXS,no change,no change,no change,no change,SPXS,7972.69,-331.83,-4.0,48.19,,
2022-03-18,7972.69,SQQQ,no change,no change,15:55,SPXL,SPXL,7541.79,-430.9,-5.4,50.99,,114.5901
2022-03-21,7541.79,SPXL,08:01,TQQQ,15:55,SPXS,SPXS,7328.2,-213.59,-2.83,52.37,53.1501,18.66
2022-03-22,7328.2,SQQQ,no change,no change,15:55,SOXL,SOXL,6984.95,-343.24,-4.68,54.61,,39.55
2022-03-23,6984.95,TQQQ,06:41,TQQQ,15:55,TQQQ,SPXL,6722.34,-262.61,-3.76,56.31,55.07,53.85
